video_id,split,spearman,pearson,rmse,mae,spike_rmse,curvature_rmse
EhAdb6fIEe0,train,0.9961742520573292,0.9862777764227231,7.388394873150056,7.021739544254719,1.2510447555757966,1.783181713897334
K5zVqoMMj3Y,train,0.9785400233346977,0.9614931447775548,7.500553512534872,7.108002539908532,1.8170485892476649,2.2032590467774074
RkwsqGM4_DE,train,0.9793807537147178,0.9792189745325677,7.982600650715327,7.277673740198116,1.042093705898373,1.5254879097204077
fwHhuHVNR4I,train,0.7108141511308748,0.8142232652555075,8.036696436678486,7.4020950015228575,2.0746331417919537,2.49010823469463
yKC5nekLvbs,train,0.9046000698930534,0.9295271655938462,7.908743264444359,7.542357982975422,1.7838257079060216,2.3083045891271303
U8e1Pd7aBLY,train,0.9811556076383536,0.9719005905679908,7.808871559352354,7.556870488837214,1.8312267901064427,2.567125783942512
6Ha1lqRKMig,val,0.9331517851585068,0.9315830861602362,8.739043965025711,7.968586685633896,1.5454179352805393,1.7747565793877345
ie3vumn9Je4,train,0.9933843787288873,0.9704476763323557,9.884150618147867,8.452609713714901,1.5653075144612179,1.673439045975988
sujXtr4AVRU,train,0.6950335343061816,0.8388599667543354,9.480017933410195,8.894993508216178,1.8823891364661667,2.2768417484887897
VYYzb9KHawI,train,0.5626081426155741,0.7466679008840218,10.231780442414872,9.810185725146,2.0431482600266646,2.1965435191944302
iKGmIRAfmCM,train,0.8142158007546036,0.7672196230100571,10.324418445541438,9.922022337960724,2.2127160622952524,2.4726187256884367
ib29EiVnmJM,train,0.9982372212489059,0.9637847948797833,10.98593626977172,9.975656641591893,1.2491178841644266,1.6345921501318696
jTtvWTti3b0,train,0.9977099004924274,0.9690889313724513,10.587703696669331,10.396698300201114,1.2697911823722017,1.5616354555263898
gYHHQNT6100,train,0.9921151252831895,0.9722605260287402,11.937722072287993,10.967548332592049,1.1143737043944675,1.511444059927129
lYAEH2n3I58,train,0.9747051105371725,0.9652267898893052,12.465943839912129,11.304922840382794,2.061323588549679,2.5724759442951783
4WcGtcKKoWg,val,0.9928767786058895,0.9772736319144879,11.740947392647305,11.381688372923596,1.0552487153821226,1.4238304298478006
P9bVljfAWS8,train,0.889390356762749,0.7795581941651224,12.23995047775374,11.495840733594234,2.1295494446690375,2.627821245830668
szF7osJgt-A,train,0.5118797937825204,0.5381896151967464,12.088041564529199,11.521214400187578,2.2319059932133785,2.567565920213401
gkSAR3jbMjA,train,0.991891582293663,0.9726201809860133,12.012644080328686,11.52971056192228,1.3924550436760954,1.9065295612840643
Ei6QuJppkb4,train,0.7340986764477083,0.7724993852566898,12.896198357726533,12.304316643441078,2.172630267811241,2.4511819219290025
3G6JrAq-w4M,val,0.38024638806061123,0.522988704577956,13.75890489294727,12.969248290109162,2.151464447696836,2.3484802637139843
39R6j9qkzPo,val,0.9926580649027967,0.9508869733383569,14.923661260639268,14.615756082062674,1.7989896574414244,2.1527264464626787
porv8WwTSgc,train,0.6350308261332359,0.4722227115492872,16.200194436326402,15.123561217053101,2.3402231324517695,2.409129042450194
Nvq6okhPSOw,train,0.9938816164894926,0.9544069822062415,15.972920835223809,15.46108891704295,1.5369541235374304,1.9141545477522586
eL9OqXpmvOE,train,0.999493176384803,0.9634517409723592,19.58561079224317,18.516326073372717,1.0530926874916158,0.8293410078626583
mBzEZBF1a_U,train,0.9123261242829147,0.8817600185599496,22.315642379081172,21.847976609031754,2.161486318079296,2.2430178704598442
