video_id,split,spearman,pearson,rmse,mae,spike_rmse,curvature_rmse
Z6cbf9WN0c4,train,0.8636082320462432,0.9044487795853693,5.544861122558974,4.086999855419196,2.110989981537145,3.327851097485216
q607HENWvqY,train,0.9656928508512364,0.9678175324163847,5.5845059311409,4.552697870991017,2.9165653769893596,4.710297218972073
lLoSngvynB8,train,0.9366175107052294,0.9410323889674194,5.85489009772649,4.622752010232151,4.200909912815708,6.933660678392848
szF7osJgt-A,train,0.9464673966330511,0.930104638794212,7.3688062452726,4.663090809737102,5.463619851826224,8.932142311957799
fwHhuHVNR4I,train,0.8529874699825645,0.8551980126308811,6.417023430699053,4.690788608966487,4.990386494872008,7.320268086465812
RkwsqGM4_DE,train,0.9800225076978869,0.9797443464250101,5.638419315243463,4.748433821272142,1.1643123094464856,1.768901228287356
sujXtr4AVRU,train,0.9621729478928703,0.9000734052369253,6.599532690281911,4.760398864746094,4.567263170833074,7.417558926646923
6_qPAwOsDi0,val,0.9964106384258745,0.982664536223127,5.13168078749159,4.779146817651125,1.1426616501140314,1.6367721568343858
W6enyqR-1Jw,train,0.9947756615882559,0.9860726717513607,5.1854982859055205,4.820216547144521,1.1926144497450646,1.7472980338864839
U8e1Pd7aBLY,train,0.9820474242094841,0.976240811245019,5.414218385069098,4.93558672159025,1.9540082685612246,2.863848256202015
ECP4p12A5FY,train,0.9128320535813071,0.9172362624603644,6.693843022891693,4.942375107566909,3.5311586463275266,5.508366824593842
ie3vumn9Je4,train,0.990168298113655,0.9745038288357206,5.496785863734359,5.00585395510834,1.8480310568866243,2.594690114214184
GthDbmZFW-w,train,0.9725858587579298,0.9523277301456321,5.96326149112888,5.249578268221109,3.067752395355809,4.579734418976033
gYHHQNT6100,train,0.9852004302189686,0.9681274793553565,6.070275426014176,5.439795994522548,2.083634259469003,3.5052829809381354
jTtvWTti3b0,train,0.9692123951425289,0.9662809646358431,6.168279943925479,5.628679596551574,3.28485014165063,5.373873164594386
iKGmIRAfmCM,train,0.9839492639410851,0.9541746412821867,7.684783556532662,5.977817233246152,5.941243635959575,10.493269828379082
3PBo1GiAlbs,val,0.8427057061264408,0.8851407473538057,7.056884211515034,6.172758234609471,4.65454699939308,6.298029159089289
YubjPoEmzgU,train,0.899535724217844,0.9594824780429504,7.280590409599192,6.491857415378684,1.5268409828415301,2.522457346729442
8__NWVjeyZ8,train,0.9351160622039802,0.9366060392115856,7.629753700378709,6.5451118544776845,5.112878648316512,8.756301060680045
wS79wHHkjjw,train,0.7465353808006476,0.9268650894126286,8.401118718737651,6.589083265550066,3.7668907819372315,6.346666366605939
gkSAR3jbMjA,train,0.9878267157736418,0.9743291137247632,7.507958556859078,6.676231233200224,1.7459062284448095,2.5918343759135913
mBzEZBF1a_U,train,0.9555788686503887,0.9789786403175347,7.694473982394102,7.431719166217464,1.8192185653611972,3.0156919320937985
6Ha1lqRKMig,val,0.9322599659861033,0.904847644706896,8.975699089758084,7.790722346541905,1.666040109737338,1.7722530624727344
VYYzb9KHawI,train,0.9541468553835087,0.947445930171487,8.605298597418905,7.859886509357112,3.7296240494747033,6.100588277849095
4WcGtcKKoWg,val,0.9892082273373968,0.9809564926637796,9.479751715326612,8.966190187057647,1.536311819745873,2.388780191156546
Ei6QuJppkb4,train,0.8853079831583422,0.8830149779897638,12.530547190583604,10.898313541223507,6.324025295160921,11.348476491789366
3G6JrAq-w4M,val,0.9428870059206069,0.924827979457892,11.825556919723798,10.915924185573465,4.736714290983891,7.433019151078072
P9bVljfAWS8,train,0.9732191192715539,0.9398640217750491,11.971339125881105,11.31646977792872,3.4653162249665153,5.320573526626279
