video_id,split,spearman,pearson,rmse,mae,spike_rmse,curvature_rmse
YoGUM0AsXJI,train,0.99413208699034,0.990773911437873,1.851391463551172,1.4361630430315984,0.9101960501030428,1.3762387854471216
8YXWaEo201o,train,0.9823678239258726,0.972625891013586,2.189162499547473,1.465388534092667,1.3447224748549167,1.6074594996506368
S_o49-nmh5w,train,0.9926995687085595,0.9918327377584792,1.7971479545995694,1.5610935853259398,0.8012764204207545,1.0696167034423485
3WA4YT8fkx8,val,0.9929384251031608,0.9934547554836609,1.8487200190938193,1.6186548742917504,0.856185669986568,1.279921254608038
jPVQgOI33V0,train,0.9937666939720674,0.9745307997834316,3.51784476759227,2.3167261180311143,1.2630465383920515,1.5762563507852025
3MncoqWP_qg,val,0.9888599638798016,0.9799388108787259,2.8518075694069793,2.3760761223217046,1.0585110257228607,1.6354154487199035
GthDbmZFW-w,train,0.9534820660563178,0.9411260515930715,3.9818517695506457,2.649214036393874,1.9768559524304214,2.437987428792355
DhFuAhFMvms,train,0.8333694266852002,0.9025784291863868,4.454533969493467,2.8545589258175075,2.4993682936732213,3.259118598454035
LH3DvvXTxzc,train,0.9949677959891524,0.9828880531468054,3.6645844875470246,2.9175028659329554,0.8577237450914406,1.139603617303317
BZEZxzRJ-L4,train,0.9590089875733738,0.9281872536707595,4.480016319363392,3.1189174840945997,2.7058103460172616,3.5619670803196044
RhVq2oJpsEY,train,0.9828407378815341,0.963552103591701,3.7346862351616283,3.1693042339664874,1.793804462770918,2.6829391689042326
6_qPAwOsDi0,val,0.9916265900613066,0.9749345957109656,4.162759036636752,3.4449291040401646,1.1721617425270188,1.8589212418502483
vVZDZxRRXDI,train,0.8903952582482189,0.9126761799313177,4.275192898572524,3.4648645986424813,2.761172438423592,4.272791497123801
yv4o4Epz1eM,train,0.9764052484147173,0.9402960613010185,4.164588469036495,3.5440663252726647,3.2009397715346557,5.275213641041874
iP_siVZjbzc,train,0.9939640063728523,0.9802444739229847,4.499122230713832,3.559214034883102,0.9207143209557423,1.4322904678187436
rJxhpVu7BhU,train,0.901245576369404,0.9323267847370429,4.288961033192764,3.7278475619778773,2.457271564617284,3.509792442900621
Q1ZmiQVX9cY,train,0.9852854970822176,0.9795844882760004,4.376566944405121,3.7699891647489943,2.1069128371298005,3.2055067550056027
bK-1Mfb93uA,train,0.9901182642088312,0.9803770426097553,4.509602779036101,3.880832067810662,0.969508363269409,1.4763733470711824
138P93_Z_u0,val,0.7383099198894784,0.770463673791834,7.245197781403121,3.975022344305964,3.0859892458561204,3.8574000988793564
3PBo1GiAlbs,val,0.864938624163893,0.8872076885761531,5.092130201510951,4.0002206859022085,2.289189062929669,2.790481199493069
Sf95qeC7BUs,train,0.7619440794669542,0.8459411012044618,6.052808916594191,4.016458605775738,3.530665877693362,4.938325309132599
VYsqc9S5b9E,train,0.8865123623232952,0.8750599770577562,6.3687149334976905,4.054990711778697,2.203408071877573,2.552647077249585
mM6sYTdPZ-0,train,0.9026678104542281,0.862729778888971,5.3016810522678695,4.090278549194336,3.6084991362852605,5.220946319239541
q607HENWvqY,train,0.8735578191272017,0.9296826807658677,5.585196957726481,4.097533424301903,1.953269139766043,2.2598599736229437
e21aHqRYPKE,train,0.9887303049557561,0.9701292473410869,4.5375185738925445,4.151175319558323,1.016127522068517,1.5645677714770823
xK0GkyIVzq4,train,0.8804296566972085,0.8730488990741686,6.89058106196099,4.186138153076172,3.1281094065379844,3.8984520926716657
ie3vumn9Je4,train,0.9920734763042002,0.9547171755409645,6.1554449249952325,4.193714557307783,1.476973210883701,1.5681130780638504
lLoSngvynB8,train,0.9214732774430907,0.9367378216712877,4.963549214543555,4.231407618758702,1.90632392106423,2.432921321645643
gYHHQNT6100,train,0.9872867932337892,0.9794301615166421,5.2697053498876265,4.306679206319375,1.2765403521682879,1.8168735866606134
Fr4ZqY97Bco,train,0.9895261243020468,0.9673640101605789,5.023950713558605,4.336089105889348,1.4458381269708467,2.3650715626151744
Mc0b511IaVU,train,0.9932425507277395,0.9712166625069258,5.006211823389229,4.370549494677251,1.0037228521905945,1.39766356842043
9B3N8I4Vidc,train,0.7232520279663798,0.7910574809625655,7.221956830365033,4.446891029282371,2.0336882147484183,2.418312411172872
7g_56jn0NCA,train,0.9694161510541464,0.9697461911021179,5.008694948464988,4.551337893646542,1.5383299352539561,2.2107210337021814
hnyYg62DY4E,train,0.9926477076761163,0.9699162867397013,5.630261463792791,4.622697924623395,1.01678992182829,1.3394492614626072
kifrPvJigCU,train,0.9886582615146386,0.9674458944493194,4.9403063156938485,4.627827257213026,1.2848240292279927,1.6250349662576813
EFxlvlchMw8,train,0.8184218716263602,0.8611412472486751,5.535500175427632,4.677784532603651,2.7262311817397418,3.9786820513810564
ECP4p12A5FY,train,0.8703777340322159,0.9142131669955347,5.1762094037135045,4.78779934420444,2.3154365137659925,3.232938890697206
v_puTGCZjnA,train,0.8752535041816712,0.8431644246496214,6.314567530274577,4.9274329761467355,6.209432306380902,10.806938457921044
1J5zlq2Vs3Y,val,0.9897860218751701,0.975965434752121,5.776925838444454,5.016971002710928,2.247911907773359,3.378239303548196
8__NWVjeyZ8,train,0.7191949736590275,0.8133748338472174,8.476229046138014,5.29168451894628,3.4637677863316094,4.352871127380813
JXTBwlW02No,train,0.9718954008739723,0.9681666429326948,5.956373262161236,5.528413678159808,1.4036838339835738,1.5414791723758745
Db6f982wxPg,train,0.9944024866230939,0.9783417457619604,5.789587406669727,5.541422324605508,0.8403127286325228,0.9378022647621885
GfEdSBXxyHA,train,0.9816733578539938,0.9633796962737969,5.902526443529452,5.559315974169438,1.8861272987464381,3.057942480220515
eLSgNBnpeRg,train,0.9400677560519051,0.8776275822316343,7.0262329338610305,5.883404760077449,5.976492637357553,10.424032096983698
b5gAWk2QuSU,train,0.984391609811099,0.9755535276917622,6.279711482549434,6.0565358530176745,1.2585910266998332,1.901058636969444
IgJxh-fJTBU,train,0.8332922402265895,0.8502565273191837,7.135119773140317,6.243011625686495,4.1345524697808,6.335483074095941
qoqjZR52lOQ,train,0.9709483899653435,0.9400510046243586,7.699581382697053,6.345742216204653,1.9046692016710256,2.3771478926839196
OpuMLYUuP_M,train,0.9654295849920678,0.9337858325984381,7.304252344346182,6.658670708684638,1.2131138197352302,1.8485917479780978
VYYzb9KHawI,train,0.565557213598911,0.7529460070666802,7.95415754898912,7.093742257297629,1.9735662522236435,2.16264125773796
Z6cbf9WN0c4,train,0.7478248031886563,0.7876170991218008,9.413502698607221,7.168317322683807,2.790626880760825,3.670043536776844
lYAEH2n3I58,train,0.9015758662311525,0.8992159859862372,8.969990190107817,7.178444135307085,4.498689390207244,7.195559341302116
W6enyqR-1Jw,train,0.9912790453598705,0.9785595785935017,7.894926294730769,7.271860368180983,1.3950271413414002,1.865690554199421
lgeLlSArJXU,train,0.8718804752996767,0.8289076605267863,8.349285814977476,7.365216510130628,6.355235992715632,10.785719736727131
eL9OqXpmvOE,train,0.994869874523847,0.9777152415039744,8.555763971336765,7.662160080258209,0.9088892610032037,0.7520220387802745
