video_id,split,spearman,pearson,rmse,mae,spike_rmse,curvature_rmse
fwHhuHVNR4I,train,0.8683591333757673,0.8936995184775371,5.100893533796104,4.185792186472676,3.4528468363652665,5.351281829343556
FZ4waB-THOA,train,0.9990736785939354,0.9755996335500877,4.733170342036186,4.245056492267269,0.8460494107168568,1.1800078402934784
6_qPAwOsDi0,val,0.9956589426414296,0.9816087618720967,4.807037410391325,4.390713493422706,1.01817564344611,1.4465548359071088
v_puTGCZjnA,train,0.9537976379135606,0.9410857884129777,5.3713876803331155,4.673045054520711,2.045118038397859,3.241294422315089
YubjPoEmzgU,train,0.9887480476166831,0.9772207589893038,5.419973332516264,4.840131514143236,1.3752028313427986,2.1401700105347503
ECP4p12A5FY,train,0.9600417703861035,0.9655155956817065,5.551523533638841,4.920558513981281,2.1509088333322595,3.3539115346060515
hnyYg62DY4E,train,0.9573133549959606,0.9460451604454002,6.18763820590797,5.16914450768197,1.5298561042164955,2.088195247382965
xZnMwJQ4mfc,train,0.95883081363696,0.9198711645151889,5.55150859376931,5.179396449929417,1.5884407418920077,1.9388548749325634
sujXtr4AVRU,train,0.8813758387990307,0.9126502265125481,5.716263157523638,5.354769791706954,1.891470942901916,2.8129609142275194
e21aHqRYPKE,train,0.9923277020436067,0.9898996601629952,5.624621396870971,5.366177133994527,1.049973124987558,1.6795224459970413
b5gAWk2QuSU,train,0.9901104785143128,0.9887419137386791,6.3704756648336875,6.091809641016592,1.4320177220115695,2.228111277940102
JXTBwlW02No,train,0.9757844540110876,0.9683193172438439,7.178127327095738,6.551902355534016,1.4611624704356674,1.7765192493259703
Db6f982wxPg,train,0.9983130287326318,0.9792358058890868,7.0909337858367465,6.791537747524752,1.0039805926626717,1.134653307718944
wS79wHHkjjw,train,0.7012020814844465,0.7737061861899717,7.775458149799758,6.805540235915987,1.7488825905695151,1.762752882307363
K5zVqoMMj3Y,train,0.9785400233346977,0.961493023153221,7.249507881174616,6.851253962752843,1.8170533573575447,2.20326635507021
iKGmIRAfmCM,train,0.9776360675049496,0.9541828250571385,7.592790863807627,6.889525271878384,4.828764409235453,8.444313461628257
RkwsqGM4_DE,train,0.9804600672318661,0.9801782624853705,7.922012560726645,7.2056338999531055,0.9909387857956944,1.4355073619940457
U8e1Pd7aBLY,train,0.9812372117690454,0.9764152918702674,7.659409378479119,7.378695648495514,1.9063352397566575,2.849050128168781
6Ha1lqRKMig,val,0.9302606589525451,0.9367344356319385,8.191235248073447,7.389685942394899,1.5039916441466055,1.7363514594094518
Nvq6okhPSOw,train,0.9051305102049926,0.9317718300808007,8.418998678099504,7.463172194981339,4.561274183768525,7.983051196731035
EhAdb6fIEe0,train,0.994146179165786,0.9877072932032984,7.9498311616904855,7.6217075007976876,1.4225048114130965,2.100244875556982
yKC5nekLvbs,train,0.9680486689037476,0.9561207412334968,8.658269165250548,8.274099255552386,1.578388315996282,2.2856111728505053
ie3vumn9Je4,train,0.9957323506273269,0.9712320333817923,10.378884086407584,9.050341955505976,1.5504871710286718,1.692634629752755
OpuMLYUuP_M,train,0.9884845676546344,0.9660520622848187,9.47455995047592,9.135149474191193,1.030230444544577,1.4984832895411009
VYYzb9KHawI,train,0.5746725239110433,0.7693890187482632,9.890585343434806,9.463161770660099,2.004783406815713,2.241756937722238
Ei6QuJppkb4,train,0.8136684049442883,0.8111036517654994,10.196647460634559,9.705235169665649,2.191499967848309,2.655032810497185
gkSAR3jbMjA,train,0.989203055083147,0.9744968934858208,11.22525533140494,10.688696530785892,1.532841278771989,2.2099076215446933
szF7osJgt-A,train,0.9449145474798859,0.8668424429603021,11.61900801050663,10.698305186658803,2.4567543994094905,3.7158170756134647
lYAEH2n3I58,train,0.9668638006641618,0.9620601716629291,12.502706178065475,11.21982476262763,2.712204227722043,3.818241356586704
gYHHQNT6100,train,0.9921151252831895,0.9722605453742231,12.192333757595295,11.235305823902092,1.1143733406879701,1.5114439458325162
P9bVljfAWS8,train,0.9636023871475513,0.8886545588257265,12.426869067985734,11.458040180772837,2.5169410555352094,3.576494389617871
4WcGtcKKoWg,val,0.9864611881522459,0.9750316263264549,13.556716140771002,13.203448191727743,1.364198568958619,2.0893146242334986
39R6j9qkzPo,val,0.9908100824353512,0.9499286944868661,14.032605780437125,13.704222159810586,2.00091049055242,2.5249782440147195
3G6JrAq-w4M,val,0.9314451078924785,0.8801428434637993,14.916008913992036,14.244393452559367,3.834575497735176,6.139989533041596
porv8WwTSgc,train,0.6350289768852722,0.4722232009870668,15.978290618459665,14.913506082969137,2.3402217141180337,2.409127308333915
eL9OqXpmvOE,train,0.999493176384803,0.9634517441398159,19.84746724303594,18.778563017892367,1.0530924565650763,0.8293399879547347
