video_id,split,spearman,pearson,rmse,mae,spike_rmse,curvature_rmse
iP_siVZjbzc,train,0.9972850075723466,0.9963550099757523,1.1616045696647526,0.9323032114765432,0.7690658335282081,1.2269073726738025
q607HENWvqY,train,0.9918414838269316,0.9936482628182836,1.2409567665775245,1.004886438350866,1.2573909316074314,1.8906215748971171
mBzEZBF1a_U,train,0.9758871286136497,0.9921320843736643,1.5414436015296058,1.1572117947115756,1.5801587511470767,2.641580720948089
jPVQgOI33V0,train,0.9948274826964908,0.9902923100482665,1.7866033449417595,1.1581317410610685,1.2877397982874321,1.7686352923831616
EhAdb6fIEe0,train,0.9956847172214395,0.9929452885718301,1.5186469895164838,1.2502844971005282,1.1233158914730172,1.7633051218950053
xK0GkyIVzq4,train,0.98758594855191,0.9875067847469541,2.0229744633963516,1.3880399005247814,2.0771297998231826,3.2668207311912636
RhVq2oJpsEY,train,0.9913082780953584,0.9902350472438459,1.810176558480581,1.397754480343054,1.5168717100526103,2.4125432791408317
YoGUM0AsXJI,train,0.997890675478668,0.9958244377514335,1.6953119424774612,1.4161106902774017,0.9206087415447646,1.4319910122648296
dx7dMwMXSAA,train,0.9914652655872294,0.9879859581236201,1.9154818365648445,1.566168076921217,1.0901316032835582,1.4448283022218371
W6enyqR-1Jw,train,0.9910634206924533,0.9925215335567756,2.0414865691401927,1.5917630337252482,1.4477111737144306,2.2224424352941328
LH3DvvXTxzc,train,0.9968094223775488,0.9842324708281749,2.2126589394042346,1.6328612223710164,1.1359038338688556,1.6447586295151453
3MncoqWP_qg,val,0.9902932631439685,0.9857633888399793,2.2831203112663143,1.7260342210826305,1.4717030034539162,2.339048166901142
8YXWaEo201o,val,0.982776064929855,0.9650272520087141,2.9034593791805277,1.775781801431486,1.5459995282227819,1.9585232286090177
EFxlvlchMw8,train,0.9740414027690341,0.9802947415860384,2.3552656182436706,1.7854619545511683,2.192553948879067,3.672158776934881
qoqjZR52lOQ,train,0.9807391723256675,0.9761242730624712,2.9234849608665834,1.836257386915754,1.9237610960209195,2.5009216958918326
