time_ratio,audience_watch_ratio,relative_retention_performance
0.0,1.095,
0.009933774834437087,0.81,
0.018211920529801324,0.66,
0.028145695364238416,0.69,
0.03642384105960265,0.6225,
0.046357615894039736,0.5925,
0.054635761589403975,0.5925,
0.06456953642384106,0.6225,
0.0728476821192053,0.69,
0.08278145695364239,0.66,
0.09105960264900662,0.66,
0.10099337748344371,0.66,
0.10927152317880795,0.66,
0.11920529801324503,0.66,
0.12748344370860928,0.66,
0.13741721854304637,0.66,
0.14735099337748345,0.66,
0.15562913907284767,0.66,
0.16556291390728478,0.66,
0.173841059602649,0.66,
0.1837748344370861,0.66,
0.19205298013245034,0.5925,
0.20198675496688742,0.5925,
0.21026490066225165,0.5925,
0.22019867549668876,0.5925,
0.228476821192053,0.5025,
0.23841059602649006,0.5025,
0.24668874172185432,0.5325,
0.25662251655629137,0.5325,
0.26655629139072845,0.5325,
0.27483443708609273,0.5325,
0.2847682119205298,0.5925,
0.29304635761589404,0.5625,
0.3029801324503311,0.5025,
0.31125827814569534,0.5025,
0.3211920529801324,0.5025,
0.3294701986754967,0.5625,
0.3394039735099338,0.6225,
0.347682119205298,0.5325,
0.3576158940397351,0.5325,
0.3658940397350993,0.5325,
0.3758278145695364,0.5325,
0.3841059602649007,0.5925,
0.3940397350993378,0.5925,
0.40397350993377484,0.5925,
0.412251655629139,0.5625,
0.42218543046357615,0.5925,
0.4304635761589403,0.5625,
0.4403973509933775,0.5325,
0.44867549668874174,0.5325,
0.4586092715231788,0.5325,
0.46688741721854304,0.5325,
0.4768211920529801,0.5625,
0.48509933774834435,0.5925,
0.49503311258278143,0.5925,
0.5033112582781457,0.5325,
0.5132450331125827,0.5625,
0.5231788079470199,0.5325,
0.5314569536423841,0.5325,
0.5413907284768212,0.5625,
0.5496688741721855,0.66,
0.5596026490066225,0.5925,
0.5678807947019867,0.5325,
0.5778145695364238,0.5625,
0.5860927152317881,0.5625,
0.5960264900662252,0.5025,
0.6043046357615894,0.5025,
0.6142384105960265,0.4725,
0.6225165562913907,0.4725,
0.6324503311258278,0.435,
0.640728476821192,0.4725,
0.6506622516556292,0.4725,
0.6605960264900662,0.4725,
0.6688741721854304,0.435,
0.6788079470198676,0.435,
0.6870860927152318,0.435,
0.6970198675496688,0.435,
0.7052980132450332,0.435,
0.7152317880794702,0.405,
0.7235099337748344,0.405,
0.7334437086092715,0.405,
0.7417218543046358,0.435,
0.7516556291390728,0.435,
0.7599337748344371,0.4725,
0.7698675496688742,0.4725,
0.7798013245033113,0.4725,
0.7880794701986756,0.4725,
0.7980132450331126,0.5025,
0.8062913907284768,0.4725,
0.8162251655629139,0.4725,
0.824503311258278,0.435,
0.8344370860927152,0.405,
0.8427152317880795,0.435,
0.8526490066225165,0.435,
0.8609271523178806,0.405,
0.8708609271523178,0.405,
0.8791390728476822,0.405,
0.8890728476821194,0.375,
0.8973509933774835,0.345,
0.9072847682119205,0.2475,
