video_id,split,spearman,pearson,rmse,mae,spike_rmse,curvature_rmse
ECP4p12A5FY,train,0.9620839655265903,0.9782760607386625,4.0131194909978225,3.4136598039381574,1.678286076802685,2.7342928293897164
Nvq6okhPSOw,train,0.9395754205509043,0.9624480697095137,4.64241389253444,3.423282434444616,4.638664142092389,8.092347756632362
Z6cbf9WN0c4,train,0.9473655891444202,0.9689535832996822,4.171033174224307,3.481628134699151,2.497956212755386,4.392679864741086
YubjPoEmzgU,train,0.9834409145649119,0.9849016818982755,3.8640385051313104,3.488584688394377,1.515769330586281,2.4338716917301384
lgeLlSArJXU,train,0.9866468392977422,0.9807055893742477,4.036420806597826,3.518280331451114,1.602123612503645,2.6665680132329443
Mc0b511IaVU,train,0.9967452397602491,0.992888027814173,3.8664256162943738,3.7342944381260637,1.1466426637631697,1.8584794892639875
kifrPvJigCU,train,0.9883665926565484,0.9875293492265317,4.394975390270991,3.794054314641669,1.4984329223746435,2.465072426112549
VYsqc9S5b9E,train,0.97085831896443,0.9752732092933777,4.5440820831670665,3.8095404747689123,2.6257530871679675,3.849438397777668
lLoSngvynB8,train,0.9747432199142222,0.9809188923185873,4.068502982738646,3.8535646495252553,2.3539183307633227,3.994496618238425
hnyYg62DY4E,train,0.980733651413805,0.9697416520071628,4.931001273682243,4.0385118616689555,1.6021997375629773,2.5534055811738177
K5zVqoMMj3Y,train,0.9785371737672891,0.9614927290799418,4.673445100018563,4.073126802350035,1.8170642311683725,2.203288315060945
138P93_Z_u0,val,0.8795900441758956,0.8820573529946876,6.274801245238665,4.17822786841062,3.2609833225334977,4.702758783899132
3PBo1GiAlbs,val,0.8694563251285038,0.9135433821858152,4.997561234672816,4.203023853868541,3.124375365200163,4.321715862082225
fwHhuHVNR4I,train,0.9220900310818795,0.9331979656623987,4.912402060290158,4.225694410871752,3.4265599564808116,5.57960864592183
3WA4YT8fkx8,val,0.99002971043428,0.9849416955419241,4.691252332620993,4.338357566606881,1.2818850871120777,2.0051400766292296
b5gAWk2QuSU,train,0.9947800135105148,0.9910889333220803,4.925073407817664,4.354132926109994,1.4107164366074658,2.346775298831903
IgJxh-fJTBU,train,0.9677682868833829,0.960186879911605,5.217243456591604,4.384300005317915,2.562258717683165,4.163738117994417
RkwsqGM4_DE,train,0.9798708203927742,0.9793243590734151,6.07245154531822,5.214809606571008,0.9876332232798327,1.480476587321852
U8e1Pd7aBLY,train,0.9838718594170908,0.9808076482927385,5.639968772940283,5.283764036575167,1.7277680189231284,2.4453864337188365
xZnMwJQ4mfc,train,0.9556132605710641,0.9403019914756239,5.71126258683681,5.351592677654606,1.6779647756711096,2.2520077050795457
lYAEH2n3I58,train,0.9581078654939277,0.963178650902247,6.640628262808928,5.383441849510269,3.6746562142518426,6.285119844231482
