video_id,split,spearman,pearson,rmse,mae,spike_rmse,curvature_rmse
yv4o4Epz1eM,train,0.9817307668155186,0.980758467245268,2.424392336390931,1.6519026425805428,2.136508523638748,3.526933203436099
iP_siVZjbzc,train,0.9911790264195922,0.9909929217772808,2.222853096602554,1.663672721031869,1.3114943308890912,2.0238675907061703
EFxlvlchMw8,train,0.9286635448790904,0.9500014564624715,3.1648140440842796,1.907142110390238,1.6784270507978543,2.28656482428503
3MncoqWP_qg,val,0.9830510233660837,0.9761432129389874,2.584710900664606,2.120042479864441,1.9558686967036967,3.261712881283221
qoqjZR52lOQ,train,0.9888981576259375,0.9635509438766596,3.3284119332231312,2.136923421727549,1.925188266432899,2.650780505754112
eLSgNBnpeRg,train,0.9910471142594516,0.9830437312869168,2.676809123314033,2.19198189159431,1.69512477076475,2.7207202985339665
GthDbmZFW-w,train,0.9503524941585858,0.9607253913652811,3.0040725731860705,2.3424194638091738,2.0760772949789676,2.5326265068203666
b5gAWk2QuSU,train,0.9943369615008877,0.9873869502668527,3.039852221898876,2.3950517484457188,1.3885615800060103,2.172721652108608
jPVQgOI33V0,train,0.9942388032395306,0.9904227227834618,2.820510391188859,2.40936298181515,1.1177760710401339,1.479089859679261
rJxhpVu7BhU,train,0.934490679236993,0.9529035318087055,3.3287486837128193,2.4195212940178297,3.114046879552032,4.926926376806543
lgeLlSArJXU,train,0.9711134538200966,0.9751830619524273,2.967263321889992,2.520696016821531,1.3465750337009874,1.7884426143677674
vVZDZxRRXDI,train,0.9250012134227678,0.9555149459440361,3.1855970693110773,2.5306086776280172,1.9826132686387024,3.202798809361863
bK-1Mfb93uA,train,0.987378041483079,0.9729763872432384,3.4436101595731685,2.5598481810919127,1.2755632445569351,1.77910543619505
EhAdb6fIEe0,train,0.9939072395435063,0.9842439520264292,3.1961105308437716,2.654719664318727,1.465093974179757,2.197690283288797
LH3DvvXTxzc,train,0.9949036887414552,0.975381884712395,3.6150649438493985,2.678077244522548,1.1999408616762866,1.700439005000722
IgJxh-fJTBU,train,0.929349889572055,0.9426138311041122,3.8659547513182084,2.724775408754254,2.450050293457006,3.610968469312946
W6enyqR-1Jw,train,0.9885400293143017,0.9821753668045371,3.2210627247362935,2.8181645988237745,1.432192230921778,2.04829631895223
BZEZxzRJ-L4,train,0.9656587350989051,0.952694684698483,3.9274439077138763,2.8665624939569163,2.9149612969609127,4.253173678930305
U8e1Pd7aBLY,train,0.9821989747379114,0.9771218711812883,3.705794410951411,2.9544192776821627,2.03158599757252,3.0598625614761583
mM6sYTdPZ-0,train,0.9234639242143285,0.9267666089565719,3.83458536787266,3.0465377807617187,2.853463350644131,4.187661479271569
3PBo1GiAlbs,val,0.8704647925696362,0.9076850049370012,4.536747406601711,3.0802777734133278,2.7898539551970685,3.623368697765748
hnyYg62DY4E,train,0.9916631230754657,0.9843246286903677,4.058859079837937,3.102880950021272,1.1113175726952864,1.4855426718970262
DhFuAhFMvms,train,0.8421109417690997,0.8806959597294409,5.523048451950626,3.148848354226291,2.5179515932918437,3.0258333962266004
lLoSngvynB8,train,0.9643013322629131,0.9731648508426993,3.6333841209092697,3.3186282922725865,1.9033074964984038,2.7186328757794653
Sf95qeC7BUs,train,0.8635859877139271,0.8832156552117786,4.804687608403262,3.3211871232136643,3.426722442086205,5.102309641429241
xZnMwJQ4mfc,train,0.972971726205553,0.9725451880692395,3.691141326411435,3.4112131477582572,1.780205925743256,2.5750048692038208
q607HENWvqY,train,0.8843156476257827,0.9329507241664763,4.35256780753835,3.520158597738436,1.8606986883935477,2.2725659021869125
DrS6_CT0XrU,train,0.9894043181730988,0.8615406888612097,4.855687663088813,3.5315038095606437,1.293907581420488,1.3965027535029422
ECP4p12A5FY,train,0.9413819416453126,0.9476946881723579,4.551156224203687,3.5374171190922805,2.019116521828963,2.979400601602075
8__NWVjeyZ8,train,0.7554848688916704,0.7983005728688344,7.3865169736507275,4.101730271141128,3.4578563659137513,4.5633336394534565
FZ4waB-THOA,train,0.9913275250525292,0.973190623327614,4.481323344881892,4.145458108127707,1.1625533331228937,1.7757594702098027
RhVq2oJpsEY,train,0.9853699274567578,0.9840302756539736,4.44970477726382,4.16621187417814,2.1968022206632747,3.648882978927755
YubjPoEmzgU,train,0.9845489972900071,0.9594035070266317,4.969168214410482,4.498312279729561,1.3657130995001947,2.0325722429107915
8YXWaEo201o,train,0.9843623728310437,0.9503708428972426,5.672018951010702,4.582580037636332,1.4778106299598917,1.826228234400192
kifrPvJigCU,train,0.9736139818143369,0.962634666315776,5.585996391345679,4.923042070747602,2.008542858286189,2.7065690383966765
YoGUM0AsXJI,train,0.9945225140116082,0.9874563752387383,5.265279913889648,5.022745566793008,1.0097754095569036,1.4753043845272782
9B3N8I4Vidc,train,0.7067594766622125,0.7311139177944828,7.060943333448478,5.140784424130279,2.421531521798513,3.1354216199280276
GfEdSBXxyHA,train,0.9907420954296661,0.9846907182117083,5.432448872805481,5.141441987292601,1.5553727475500565,2.2681423217190364
138P93_Z_u0,val,0.8207097216615127,0.8072934939819795,7.863406215305187,5.36394995509988,3.4155560817811095,4.5212471189482715
Mc0b511IaVU,train,0.9844887421972415,0.9848024968558985,5.769292117985304,5.384986688595007,1.4996343862905386,2.5304465654015855
e21aHqRYPKE,train,0.9846373183177154,0.9869059762436959,5.837489380566292,5.38599686575408,1.1928306304918523,1.835708948367959
xK0GkyIVzq4,train,0.8571279703934047,0.8898343381541198,7.712528027875098,5.409685493695854,3.2386890487634687,4.332169772788894
ie3vumn9Je4,train,0.9888690481549651,0.9780943294502271,6.75498197360626,5.532978586631246,1.5624123625623174,1.7523137684081584
7g_56jn0NCA,train,0.9642337596659761,0.9230164725163734,6.853029921643673,5.788242642242129,2.257931705738781,3.4076350195674534
6_qPAwOsDi0,val,0.9874369058053696,0.9651954651744048,6.676735467714549,6.081803916704537,1.4969410162870653,2.265711221802742
K5zVqoMMj3Y,train,0.9533014052123097,0.9463098233562005,6.673321248647775,6.175246323689376,3.163705926863852,4.965518152713578
3WA4YT8fkx8,val,0.9907700045484039,0.9700784643109,6.721601391660098,6.233231799437268,1.1416089013828747,1.6016483755429294
v_puTGCZjnA,train,0.9755704609798075,0.968612170610792,6.970876366407918,6.26397973240012,1.5557536555301652,2.2543760550973717
sujXtr4AVRU,train,0.8414174445621322,0.9009694057387324,7.081957413955984,6.431972163738591,2.1271301925211237,3.08703823468952
fwHhuHVNR4I,train,0.7419304068244698,0.8074772820513334,7.322426361702735,6.586651754851388,3.1019086148928,4.635832692399095
Fr4ZqY97Bco,train,0.9902370158869486,0.9810953135186717,7.308594894194702,6.6858249324383126,1.4944002329204762,2.4151916653426366
