video_id,split,spearman,pearson,rmse,mae,spike_rmse,curvature_rmse
GfEdSBXxyHA,train,0.9896755279641468,0.9833032428974307,2.00196800020425,1.4823677893912435,1.419895939195125,2.2264611338694578
jPVQgOI33V0,train,0.984767475342893,0.9746980861846272,2.4997103356409696,1.5790704028441171,2.468459098767004,3.934186574877373
iP_siVZjbzc,train,0.9924375110846638,0.9881202792487201,1.8899715280391147,1.6137010177763382,1.3956902933607802,2.300652809684329
q607HENWvqY,train,0.9183024600871724,0.9579294641908,3.324819494387271,2.009798068811398,1.7467589717800722,2.226483619407764
bK-1Mfb93uA,train,0.9921705161225861,0.9801460761233782,2.803994281042228,2.122885789021407,1.423964304119851,2.13871010471259
W6enyqR-1Jw,train,0.9949446647059612,0.9893422044871758,2.5130181702008576,2.154472993151977,1.2386849326611298,1.821465106482416
3MncoqWP_qg,val,0.9795493450824887,0.9726746670860754,3.2274906928919838,2.2640694344397825,2.737209164241223,4.578650000887331
eLSgNBnpeRg,train,0.9900681987058035,0.9590664121703564,3.0809114525129604,2.367864703187848,1.6913665743761708,2.592629083780166
GthDbmZFW-w,train,0.9643452355486316,0.9651915773648335,3.004847100985541,2.4228342264005454,1.9199130157971216,2.7591329784146583
IgJxh-fJTBU,train,0.8674561730298367,0.8958976731680456,4.791829554223915,2.65815274078067,2.65811126370224,3.3863424336558676
EFxlvlchMw8,train,0.8528355996908724,0.90028453404783,4.862351261582897,2.824381535596186,1.9973717769464467,2.6815012141523447
RhVq2oJpsEY,train,0.9723043905266863,0.9724062424033264,3.6055272255536575,2.953033711650584,2.6522268835070983,4.431252293029706
Fr4ZqY97Bco,train,0.9790725218158681,0.9681558869452412,3.385900515644479,2.9650688549079516,2.6494596316021166,4.311827416064826
LH3DvvXTxzc,train,0.9932718678909773,0.9759168317639685,3.8022601121103974,2.994745386709081,1.4980618443018596,2.017508019330808
BZEZxzRJ-L4,train,0.9520736680682186,0.9426368679746951,3.8517037481917478,2.999172890540396,3.336419356522134,5.097114983651628
vVZDZxRRXDI,train,0.9275305136157206,0.9547109479244928,3.5911591422131073,3.135391537505802,2.099954083949809,3.16076297962018
lgeLlSArJXU,train,0.923155219032078,0.9297367784827623,4.197061526100632,3.234189552835898,1.9086627223606256,2.5447636305832213
8__NWVjeyZ8,train,0.8088036823625955,0.8548052014295774,6.498486560646115,3.2692272450664257,3.162528255530496,4.230167995070665
FZ4waB-THOA,train,0.9885250416439644,0.9762248798916396,3.802334167878833,3.381232611023554,1.4917669205704214,2.2932490121518057
xK0GkyIVzq4,train,0.8902188122336901,0.9081623726385569,5.261975468762812,3.4948583923944154,3.6918648860743333,5.49977626421978
hnyYg62DY4E,train,0.9944013169352633,0.984020534265566,4.591284933363177,3.9011495231401807,0.9473047783709215,1.2702411528184923
138P93_Z_u0,val,0.7389104420420661,0.7880813330735048,7.220053119601409,4.0548713230850675,3.591500408827089,5.289922902116274
yv4o4Epz1eM,train,0.9920555136494569,0.9781491253579462,4.689050042801632,4.140000560496113,1.493087152681929,2.4513866302173164
Sf95qeC7BUs,train,0.7805081726154863,0.8744479081151234,6.032658168449291,4.158774800819926,3.7519642038674883,5.819391075984397
YoGUM0AsXJI,train,0.9944642413218665,0.990027404852754,4.757225674521657,4.515905814595742,1.2016637692491379,1.6323358904114262
K5zVqoMMj3Y,train,0.9534237675165476,0.947519140832857,5.241418989710571,4.521472213291886,3.0310777058552065,4.606367889466821
7g_56jn0NCA,train,0.9408168123023325,0.9382410453966263,5.287722962620971,4.5299226741979615,3.0905939760839414,4.860251207608234
Mc0b511IaVU,train,0.9902935313426316,0.9820162311872765,4.809908890536969,4.5455435951157375,1.79261202901791,2.8222768170895676
3PBo1GiAlbs,val,0.8668797782557839,0.9004846585499656,5.337236406732489,4.586361913397761,3.1462076053024433,4.603156711639011
9B3N8I4Vidc,train,0.7691314130830291,0.8088344040957975,6.16563867964108,4.75226377732683,1.8291642964167159,2.31659370396535
mM6sYTdPZ-0,train,0.8808008940885939,0.8731485377726151,6.1770953348012165,4.9053173828125,3.7819678259986147,5.648424773887911
YubjPoEmzgU,train,0.9883981267561268,0.9762185463083889,5.54188788360603,4.990906366027228,1.1965555250124116,1.7270956836855758
6_qPAwOsDi0,val,0.9929784770534865,0.9798852944345873,5.567406484975045,5.229081559889387,2.006827116867245,3.4003368631234125
DhFuAhFMvms,train,0.8408055421832374,0.9085625656551304,6.041304594081045,5.611377300602375,3.0167921182491124,4.561178100507315
qoqjZR52lOQ,train,0.9655051812007348,0.9528824599899315,6.552451360318775,5.641483835654683,2.3393205864013815,3.2561358858104943
8YXWaEo201o,train,0.9832892821920043,0.9661502680819204,6.578892474250906,5.678645785492246,1.4525804429535998,1.7181495503814448
lLoSngvynB8,train,0.9082694172768705,0.9243735205085943,6.32539040906022,5.7638397216796875,3.29355083998886,4.970733896577972
rJxhpVu7BhU,train,0.8825933239184303,0.9169536158457289,6.347588029296462,5.781478390835299,3.636656343246651,5.775890440178937
xZnMwJQ4mfc,train,0.9561611772163436,0.917701953549832,6.1524266870857085,5.786813188307356,1.8367377181278195,2.5455635445917695
v_puTGCZjnA,train,0.9427276984364753,0.9243398049807058,7.241802587065922,6.154630037817625,2.529583475182632,3.749183917167946
DrS6_CT0XrU,train,0.9839674210563014,0.9221711683638965,7.652788526334082,6.264735646767192,2.1119787286184817,2.8069727653856953
