video_id,split,spearman,pearson,rmse,mae,spike_rmse,curvature_rmse
xZnMwJQ4mfc,train,0.9459897458757851,0.9202566664711065,12.11844364689465,11.367682768566773,2.052911425738524,2.799223772708995
fwHhuHVNR4I,train,0.6961650374953509,0.768130690749417,12.42931900448769,11.658899930444095,3.5001039642040515,5.197203089253585
JXTBwlW02No,train,0.963842841900876,0.9572152511884573,12.491127496900118,11.76820449073716,2.117781026294888,2.7742906270343974
Db6f982wxPg,train,0.9899849144635865,0.9719016806455699,12.218487290888458,11.866144879029529,1.5206958077751338,2.018988565879251
ib29EiVnmJM,train,0.9689273566681614,0.9400659553854573,13.05367652352855,12.19174862852191,2.876022215793825,4.75905335322087
yXaJpj7Bb9w,train,0.9747010329569071,0.9080565949343524,13.238228840916594,12.52631408389252,2.0455356251914005,2.4747126294521085
gkSAR3jbMjA,train,0.981411574924254,0.9590504514174053,13.608543466011499,12.82555351635017,2.5532807499629393,3.7367321490141987
jTtvWTti3b0,train,0.9760890937750196,0.9503440957442683,13.400007272048944,12.950023915508005,2.55364682633433,4.1755405498847775
OpuMLYUuP_M,train,0.9720633575002854,0.9620079859597699,13.43956020385404,13.029661688474146,1.8384803602022914,2.603513570574265
RkwsqGM4_DE,train,0.9691185241111282,0.9671627221489945,14.870035660752029,14.102012672046623,1.5863270972771104,2.229002523579418
yKC5nekLvbs,train,0.8688249917442714,0.8922661195218747,14.76865365047302,14.223008618496433,2.466170009717479,3.2264881460470693
NE38Pn3CYRc,train,0.8976730791173089,0.9036535089474752,15.514195054449749,14.842558479309082,3.419674534878581,4.782813865760661
4WcGtcKKoWg,val,0.986414529312583,0.9680005998622846,17.281341863676392,16.75355824385539,1.8986653875149888,2.7987159956712873
P9bVljfAWS8,train,0.8785380202688747,0.722827789143266,18.519330366749788,16.808255469444955,2.5116439419001386,2.971723944595055
szF7osJgt-A,train,0.46696392391615116,0.4379231762271999,18.222811985161343,17.36683718992932,2.818941604109363,3.149036148142051
8__NWVjeyZ8,train,0.7642324411968251,0.8144802558248341,18.25469947784392,17.6452632941822,3.3532346889890148,4.1303238813912815
FZ4waB-THOA,train,0.9907300975321893,0.966891258592948,18.761055249214884,18.425515325942843,1.0077049884262739,1.2375017722971273
Nvq6okhPSOw,train,0.97176097830294,0.9408971095898085,19.053115636432103,18.575270926598275,2.571308053744214,4.2662472088830015
3G6JrAq-w4M,val,0.3336860816680034,0.39823616528373945,20.197763187666702,18.91654101456746,3.0525764380810583,4.074184672414889
mBzEZBF1a_U,train,0.9084359435260235,0.8881171925463555,20.035752159697775,19.387503822251123,1.9015266458875053,2.081494853045786
bK-1Mfb93uA,train,0.9884068985032515,0.9719984351728685,21.207713525815706,21.053930981324452,1.6077453658823944,2.4831189891934398
wWtq4RlbRos,train,0.9795552731463604,0.9255033686839217,23.22502965146268,22.870782719980372,2.146939492966171,2.8999069043250576
iKGmIRAfmCM,train,0.7040292457815338,0.6842229610165191,24.94878841738281,23.661908178046197,3.120780844505761,3.7920137049731477
DrS6_CT0XrU,train,0.9852606424773522,0.9169751254495593,25.476818219596478,25.029493492428617,1.6261055479500868,1.8803793295455584
mM6sYTdPZ-0,train,0.8864742692968597,0.8648518316537924,26.76913527335365,26.247601718902587,3.668615183746021,5.084825966369413
K5zVqoMMj3Y,train,0.9703729843750469,0.9596132964544023,27.71239653605828,27.53686033381094,2.0418672732526195,2.470119036776884
VYYzb9KHawI,train,0.5733320371004357,0.7352657157810053,28.915218352927326,27.857600788078685,2.489017602797525,2.7975607363875055
sujXtr4AVRU,train,0.6891686167978186,0.8141122628910376,29.907255747319887,29.236087704649066,2.1540164444499452,2.4664543186321786
FYbEJ3oRgFk,train,0.754105893996799,0.7506942394941336,30.48289166132197,29.38595676422119,3.9592620364628175,5.6387852268637655
Ei6QuJppkb4,train,0.7640116697928244,0.7749681545201552,34.296191948151865,33.60509484357173,2.5580401235508163,2.9538891281060886
porv8WwTSgc,train,0.597680031702899,0.44186632039582463,35.3773200463145,33.702764992666715,2.770351147156684,3.0475772106855525
wS79wHHkjjw,train,0.6898279263549314,0.7539613470039656,44.404943775614534,43.75529109841526,2.326830179480742,3.2231525128905205
