video_id,split,spearman,pearson,rmse,mae,spike_rmse,curvature_rmse
RhVq2oJpsEY,train,0.9935111206286174,0.9938322244431347,1.157382327779278,0.7928193724981629,1.3042676556471047,2.059187463046126
YoGUM0AsXJI,train,0.9977974391750816,0.9964152586382445,1.1306830931679448,0.8198840452892946,0.896728693128199,1.3719925287702608
iP_siVZjbzc,train,0.9977219814143854,0.9977625934501468,1.203771044540417,0.9383524148771081,0.7863080321780743,1.2651106787133117
dx7dMwMXSAA,train,0.9911503147404735,0.9896434933667309,1.4854894479441862,0.9410096347922151,1.1431238189889936,1.6879115005170964
Mc0b511IaVU,train,0.9973105656107539,0.9943824392713315,1.2259639091295431,0.9656931055654393,0.9906255086595412,1.5807852201325896
EhAdb6fIEe0,train,0.9929398254630575,0.9929157702455155,1.416154315876021,0.998383002706093,1.3926754836792465,2.146564276623751
W6enyqR-1Jw,train,0.9947406954259721,0.9941963691224188,1.4773435908732406,1.0172984057133743,1.319514494508825,2.044353789335337
q607HENWvqY,train,0.9900465698629213,0.9932308246550174,1.4717310113152597,1.1402239280171917,1.3958158939917051,2.150749534133511
GthDbmZFW-w,train,0.9842882430608084,0.9898664589553329,1.5768834551894562,1.1474017530384628,1.5472401816148829,2.3647247089659134
Fr4ZqY97Bco,train,0.9974449903994362,0.9959217115440382,1.5370431677799632,1.1771563161717786,1.0323685716171709,1.665730986753946
e21aHqRYPKE,train,0.9942400946608109,0.9953796795835713,1.454681538839915,1.1835704841236077,0.789003275416652,1.2064348884053189
LH3DvvXTxzc,train,0.9975728814183079,0.9897470665545053,1.732362412486826,1.2237988462542544,1.0067102033562434,1.4096251175929442
b5gAWk2QuSU,train,0.9963190362807987,0.9946507828599133,1.6696208023785086,1.2781208151637917,0.9728200624073555,1.4680014289340768
vVZDZxRRXDI,train,0.9849293099299901,0.9891853126054232,1.627604742238793,1.298984300972212,1.4329471441976565,2.2254543153980513
ib29EiVnmJM,train,0.9924673334113763,0.9955859943453386,1.7765796717743878,1.3229876414383983,1.2959364936999238,2.0883634772781106
YubjPoEmzgU,train,0.9878907415083201,0.9928102983303925,1.7382828232559802,1.3367031588412752,1.1311340979521156,1.695693645149437
9B3N8I4Vidc,train,0.9847242831723002,0.9829162375814388,1.833114952216985,1.3393566395976755,1.990062771790483,3.220922294892792
U8e1Pd7aBLY,train,0.9868387524543807,0.9839502643085464,2.028348739575821,1.4256903771126623,1.4942088685717492,2.0712116711094026
rJxhpVu7BhU,train,0.9869012922840378,0.9909158091207098,1.7411464305177426,1.4520123547846728,1.6375510365323396,2.727076684026384
v_puTGCZjnA,train,0.9922511118865948,0.9903899260977821,1.9985700112037164,1.4729089642515276,1.3287064300533458,2.0019996919175247
ECP4p12A5FY,train,0.967241966967134,0.9854833119723865,1.9803723380580434,1.475954527902131,1.4220998539886158,2.233477583987739
kifrPvJigCU,train,0.9953666452507174,0.9937036862322544,1.739562222391272,1.4783223218256885,0.9889823539031558,1.424676038918774
Z6cbf9WN0c4,train,0.9703987166409057,0.979851476130764,2.3043875651466323,1.5020592189071196,2.035256568626238,3.326615526772653
Nvq6okhPSOw,train,0.9670788057440551,0.9859540226419093,2.152393758419057,1.5043658454819482,2.331657046899587,3.8708295961237456
jPVQgOI33V0,train,0.996412837273651,0.9941628016022296,1.8683887911461214,1.510428438092223,1.1867518985929635,1.5748950671012725
xK0GkyIVzq4,train,0.9908723079105859,0.9875520360402398,2.2244523975362664,1.56063712469422,2.0852651260296398,3.136015752876423
lLoSngvynB8,train,0.9903011663589739,0.98996884027907,1.9376579642442033,1.5723451671033803,1.245289268847596,1.879775784275043
qoqjZR52lOQ,train,0.9871556314796656,0.9795131190922016,2.521137010812499,1.6118456774418897,1.9490242784454466,2.608485302685874
S_o49-nmh5w,train,0.9960294641630028,0.9920141024445859,1.9043336865937563,1.6233672718010326,0.9426110438003825,1.331370572242762
8YXWaEo201o,val,0.9788511192772813,0.9641882886362041,2.712068283171483,1.6652634497916345,1.5762056317177762,1.9677563017432138
lgeLlSArJXU,train,0.9912631399725248,0.9923994663220115,1.9699832160086732,1.6992316293244318,1.5661489075378754,2.696799358121031
iKGmIRAfmCM,train,0.9953806380973749,0.9913148814375838,2.176549516147602,1.8547529088388575,1.2290085020221393,1.9803415745423907
fwHhuHVNR4I,train,0.976875618353636,0.9789025228692089,2.343193763763906,1.8923162705827468,2.166100467432854,3.578222292564868
OpuMLYUuP_M,train,0.9954797583487126,0.9939790879402655,2.2053699110884444,1.9069048060048925,0.9491830478323237,1.417606693851868
VYsqc9S5b9E,train,0.9897423508429819,0.9891574926932111,2.4337732519029687,1.9165728351857403,2.1703799660192282,3.507450727266177
8__NWVjeyZ8,train,0.9773153767020639,0.9867048511886156,2.4887962069867093,1.9430331239605898,2.101557933729909,3.3682335791576508
mBzEZBF1a_U,train,0.9090250113767673,0.9608906717290459,2.957951551103885,1.9665627054648824,1.6361493381517869,2.354861896527483
jTtvWTti3b0,train,0.9885079452884417,0.9871632177470772,2.456664987050543,1.9713871077735827,1.5825400153097091,2.4046959504894643
hnyYg62DY4E,train,0.9921466764592172,0.9914534854083994,2.651432439781394,2.0637330536795133,1.3929799861963306,2.1381473496791505
