feature,importance
out__audio_novelty__min,0.04369736632026345
out__syntactic_depth__q25,0.043349639037610306
out__storytelling__max,0.04298358519526026
out__lexical_diversity__mean,0.042974711345237795
out__syntactic_depth__q75,0.04294099487934941
out__syntactic_depth__max,0.042932871506132286
out__is_question__trend,0.042896914511736245
out__aesthetic_score__q75,0.042453992982346755
out__hook_score__q25,0.042397451818460746
out__scene_novelty__trend,0.04196073618777932
out__viewer_engagement__q75,0.04165499989765443
out__ekman_sadness__trend,0.04158584778360325
out__audio_momentum__q75,0.04143023906452196
out__storytelling__std,0.041265967984145904
out__cultural_ref_cnt__max,0.04116260540013734
out__ekman_joy__q25,0.04075129101670648
out__object_count__trend,0.04069972134152273
out__semantic_momentum__min,0.04039993279090307
out__aesthetic_score__mean,0.04033006297218974
out__hook_has_address__trend,0.04032261114989079
out__voiced_frac__min,0.04006655764893359
out__visual_self_similarity__trend,0.03962911482638408
out__audio_hook_similarity__q75,0.03926138217614713
out__audio_topic_shift__max,0.03898111903795703
out__lexical_diversity__q25,0.038908808990797225
out__depth_variance__std,0.03868400661286168
out__depth_mean__median,0.038353492365343134
out__viewer_engagement__median,0.038080819673813916
out__visual_momentum__q75,0.038037279481059526
out__visual_momentum__q25,0.03787338538070756
out__segment_self_similarity__q25,0.03768370044145838
out__audio_self_similarity__std,0.03756343525948594
out__cumulative_info__trend,0.03744163202638263
out__topic_shift__max,0.03715879112312429
out__is_outro__std,0.03694265357358217
out__depth_mean__q75,0.03680391172180273
out__edit_pace_x_screencast__mean,0.03662111108264571
out__visual_momentum__median,0.03657356990011044
out__is_question__std,0.03652356215580125
out__curiosity_gap__std,0.03641362903649909
out__edit_pace_x_screencast__trend,0.03620280610667619
out__semantic_momentum__trend,0.03614252344662344
out__ekman_joy__q75,0.03602343125454358
out__ekman_joy__min,0.03591938377622744
out__n_ad_segments__trend,0.03573678335435656
out__semantic_momentum__mean,0.03526316782838589
out__ekman_neutral__trend,0.03518066927457241
out__viewer_address__std,0.0350970562346881
out__audio_hook_similarity__q25,0.03505801364745003
out__ekman_intensity__q25,0.03483454624891313
out__information_density__max,0.03459150316690023
out__information_density__median,0.03455078765738375
out__audio_momentum__std,0.03434049372991672
out__visual_hook_similarity__trend,0.033802266536215
out__visual_self_similarity__q75,0.03360430312803101
out__visual_topic_shift__q25,0.033293900888912514
out__audio_novelty__q25,0.032684187890379295
out__cumulative_info__mean,0.03250252891118415
out__ekman_intensity__std,0.0322842015323828
out__semantic_novelty__median,0.03167564583531035
out__ekman_intensity__min,0.03144774756642369
out__hook_similarity__std,0.031425973960686186
out__curiosity_gap__mean,0.03094085317266302
out__visual_hook_similarity__min,0.030704588935247835
out__segment_self_similarity__mean,0.030596422149248195
out__cumulative_info__max,0.030566962479846322
out__syntactic_depth__mean,0.030343085346633398
out__audio_hook_similarity__std,0.030313749802716054
out__segment_self_similarity__std,0.03027836166838875
out__text_prob__median,0.029900032207719286
out__visual_topic_shift__trend,0.02984142298377797
out__topic_shift__q75,0.02965876695137543
out__semantic_momentum__max,0.029196103001953213
out__semantic_momentum__median,0.02915681279600601
out__visual_hook_similarity__mean,0.029064635474059557
out__audio_novelty__median,0.028996229793701634
out__topic_shift__mean,0.02882412510903154
out__ekman_excitement__mean,0.028729109445831524
out__lexical_diversity__std,0.02869786784167551
out__is_outro__mean,0.0286735683331954
out__hook_score__median,0.028547841135865042
out__scene_novelty__mean,0.028456245076958587
out__hook_similarity__q25,0.028429400106906002
out__aesthetic_score__median,0.0277023327483278
out__audio_hook_similarity__mean,0.027564294280422008
out__ekman_sadness__mean,0.0274678167818316
out__information_density__q25,0.027297116132399726
out__visual_momentum__trend,0.02727965724052573
out__unique_classes__std,0.02722339003210327
out__depth_mean__trend,0.02716325030237087
out__hook_score__q75,0.02715967677265775
out__ekman_intensity__q75,0.027117391055643782
out__cultural_ref_cnt__q75,0.026854389761996292
out__audio_hook_similarity__median,0.026535160160370195
out__object_count__std,0.026495488471192968
out__semantic_novelty__trend,0.025818553960146654
out__storytelling__mean,0.02573619481552863
out__curiosity_gap__trend,0.025706911993518558
out__audio_momentum__mean,0.02537003001557099
out__avg_word_length__median,0.024623265919004475
out__aesthetic_score__trend,0.024379362564026383
out__viewer_engagement__max,0.02437693128784707
out__audio_momentum__trend,0.02436534752898646
out__hook_score__min,0.024292470736769153
out__avg_word_length__min,0.024002807794023494
out__is_ad__mean,0.023607527390258416
out__lexical_diversity__median,0.023246279271416877
out__cultural_ref_cnt__mean,0.023235771182086352
out__avg_word_length__mean,0.023096858070180096
out__syntactic_depth__median,0.022921234548663526
out__hook_similarity__max,0.022895236909563955
