time_ratio,audience_watch_ratio,relative_retention_performance
0.0,1.155,
0.0,1.155,
0.009933774834437087,0.945,
0.019867549668874173,0.8775,
0.029801324503311258,0.855,
0.039735099337748346,0.87,
0.051324503311258284,0.8775,
0.061258278145695365,0.855,
0.07119205298013245,0.8625,
0.08112582781456953,0.8475,
0.09105960264900662,0.84,
0.10099337748344372,0.8325,
0.11092715231788078,0.7725,
0.12086092715231789,0.6825,
0.13079470198675497,0.69,
0.14072847682119205,0.6975,
0.152317880794702,0.6825,
0.16225165562913907,0.6825,
0.17218543046357615,0.675,
0.18211920529801323,0.7725,
0.19205298013245037,0.81,
0.20198675496688745,0.8175,
0.21192052980132448,0.81,
0.22185430463576156,0.81,
0.23178807947019867,0.81,
0.24172185430463577,0.795,
0.2533112582781457,0.795,
0.2632450331125828,0.795,
0.2731788079470199,0.795,
0.28311258278145696,0.7875,
0.29304635761589404,0.78,
0.3029801324503311,0.795,
0.3129139072847682,0.7725,
0.3228476821192053,0.7875,
0.33278145695364236,0.795,
0.34271523178807944,0.7725,
0.3543046357615894,0.7725,
0.36423841059602646,0.7575,
0.37417218543046366,0.75,
0.38410596026490074,0.765,
0.3940397350993378,0.75,
0.4039735099337749,0.7425,
0.41390728476821187,0.7425,
0.42384105960264895,0.7275,
0.43377483443708603,0.7275,
0.4437086092715231,0.7275,
0.4552980132450331,0.735,
0.4652317880794702,0.7275,
0.47516556291390727,0.72,
0.48509933774834435,0.72,
0.49503311258278143,0.72,
0.5049668874172185,0.7125,
0.5149006622516556,0.7125,
0.5248344370860927,0.7125,
0.5347682119205298,0.72,
0.5447019867549668,0.705,
0.5562913907284768,0.7125,
0.5662251655629139,0.705,
0.5761589403973509,0.6975,
0.5860927152317881,0.6975,
0.5960264900662252,0.6975,
0.6059602649006622,0.705,
0.6158940397350994,0.705,
0.6258278145695364,0.6975,
0.6357615894039735,0.69,
0.6456953642384106,0.6825,
0.6572847682119205,0.6825,
0.6672185430463576,0.6825,
0.6771523178807947,0.675,
0.6870860927152318,0.69,
0.6970198675496688,0.6825,
0.706953642384106,0.6825,
0.7168874172185431,0.675,
0.7268211920529802,0.675,
0.7367549668874173,0.6675,
0.7466887417218544,0.6675,
0.7582781456953642,0.6675,
0.7682119205298015,0.6675,
0.7781456953642384,0.6675,
0.7880794701986756,0.6675,
0.7980132450331126,0.6675,
0.8079470198675498,0.66,
0.8178807947019867,0.66,
0.8278145695364237,0.66,
0.8377483443708609,0.66,
0.8476821192052979,0.6675,
0.859271523178808,0.6675,
0.869205298013245,0.66,
0.8791390728476821,0.6675,
0.8890728476821191,0.6825,
0.8990066225165563,0.6825,
0.9089403973509933,0.705,
0.9188741721854304,0.69,
0.9288079470198675,0.6675,
0.9387417218543046,0.6525,
0.9486754966887416,0.66,
0.9602649006622517,0.66,
0.9701986754966887,0.66,
0.9801324503311258,0.6525,
0.9900662251655629,0.6225,
1.0,0.45,
